edge_id,face_left,face_right,kind_left,kind_right,label_left,label_right,arclength,tension,relative_tension,identifiable,setting,ablation_id,is_cut_edge,on_cable
105,33,38,cell,cell,39,19,34.50119177879267,0.9255900782923561,0.9026580173869492,True,tension_only_r0.1,e3_PSB10,False,False
106,38,37,cell,cell,19,69,44.349291774869556,1.2530879456607564,1.2220419245725236,True,tension_only_r0.1,e3_PSB10,False,False
107,39,30,cell,cell,9,6,47.08916722015258,1.6182740151504222,1.578180285596263,True,tension_only_r0.1,e3_PSB10,True,True
108,36,39,cell,cell,18,9,7.851153477029276,1.0962173792232892,1.069057922466479,True,tension_only_r0.1,e3_PSB10,False,False
109,35,38,cell,cell,33,19,43.11478036954526,1.0357157094816107,1.0100552186363134,True,tension_only_r0.1,e3_PSB10,False,False
110,40,39,cell,cell,28,9,31.279951116962817,0.49150370477451544,0.47932639955327017,True,tension_only_r0.1,e3_PSB10,False,False
111,36,40,cell,cell,18,28,24.72822770032761,0.743711180566953,0.7252852807126046,True,tension_only_r0.1,e3_PSB10,False,False
112,39,28,cell,cell,9,8,5.419681139337311,1.6783646925888724,1.6367821797091529,True,tension_only_r0.1,e3_PSB10,False,True
113,28,41,cell,cell,8,27,29.504510875773285,1.4763899965396043,1.439811530418573,True,tension_only_r0.1,e3_PSB10,False,True
114,41,34,cell,cell,27,29,22.536089476775665,1.2088996611687455,1.1789484318841863,True,tension_only_r0.1,e3_PSB10,False,True
115,39,41,cell,cell,9,27,11.124249268759064,0.7096613423182332,0.6920790480543634,True,tension_only_r0.1,e3_PSB10,False,False
116,61,40,outer,cell,-1,28,20.0,,,False,tension_only_r0.1,e3_PSB10,False,False
117,42,34,cell,cell,30,29,9.356280481076713,1.3722519003857196,1.3382535193580591,True,tension_only_r0.1,e3_PSB10,False,True
118,41,42,cell,cell,27,30,37.328045015269836,0.3674007553500679,0.3582981766859532,True,tension_only_r0.1,e3_PSB10,False,False
119,42,35,cell,cell,30,33,28.843023485194202,1.3201312780216234,1.2874242173251902,True,tension_only_r0.1,e3_PSB10,False,True
120,42,38,cell,cell,30,19,7.790363650296449,0.7826487360915151,0.7632581344585518,True,tension_only_r0.1,e3_PSB10,False,False
121,43,41,cell,cell,3,27,31.611490239781155,0.385499900417573,0.37594890435275585,True,tension_only_r0.1,e3_PSB10,False,False
122,39,43,cell,cell,9,3,23.82319362793569,0.7525723869996477,0.7339269453304337,True,tension_only_r0.1,e3_PSB10,False,False
123,44,38,cell,cell,34,19,37.8167946910642,0.5807367463394834,0.5663486378783008,True,tension_only_r0.1,e3_PSB10,False,False
124,42,44,cell,cell,30,34,30.401209496128704,0.6270960396744809,0.611559351336285,True,tension_only_r0.1,e3_PSB10,False,False
125,40,45,cell,cell,28,15,20.42638270621919,1.0704305815257174,1.0439100084704773,True,tension_only_r0.1,e3_PSB10,False,False
126,45,39,cell,cell,15,9,47.35793192796593,0.9551413289588728,0.9314771177247094,True,tension_only_r0.1,e3_PSB10,False,False
127,61,45,outer,cell,-1,15,35.0,,,False,tension_only_r0.1,e3_PSB10,False,False
128,43,42,cell,cell,3,30,16.573573931484397,0.5623910233735208,0.5484574414314485,True,tension_only_r0.1,e3_PSB10,False,False
129,45,43,cell,cell,15,3,14.4367179077651,0.8034209091329567,0.7835156641946084,True,tension_only_r0.1,e3_PSB10,False,False
130,46,38,cell,cell,31,19,39.02786961674276,0.5583527448478278,0.5445192137287668,True,tension_only_r0.1,e3_PSB10,False,False
131,44,46,cell,cell,34,31,27.73281954451556,0.24720269078687385,0.24107809276658856,True,tension_only_r0.1,e3_PSB10,False,False
132,46,37,cell,cell,31,69,3.1836008691813857,1.2913599213445672,1.259365688625792,True,tension_only_r0.1,e3_PSB10,False,False
133,37,47,cell,cell,69,67,13.0,0.5434958283269935,0.5300303864112554,True,tension_only_r0.1,e3_PSB10,False,False
134,47,61,cell,outer,67,-1,37.0,,,False,tension_only_r0.1,e3_PSB10,False,False
135,46,47,cell,cell,31,67,21.124249268759066,1.0974901597278173,1.0702991690547154,True,tension_only_r0.1,e3_PSB10,False,False
136,48,42,cell,cell,20,30,8.635173061723005,1.125197487890257,1.097320031197425,True,tension_only_r0.1,e3_PSB10,False,False
137,43,48,cell,cell,3,20,30.248627263059085,1.1441334371875729,1.1157868307568906,True,tension_only_r0.1,e3_PSB10,False,False
138,45,48,cell,cell,15,20,34.725423565374946,1.0248477438729,0.9994565135297427,True,tension_only_r0.1,e3_PSB10,False,False
139,42,49,cell,cell,30,37,12.304471422346904,1.175477308044167,1.1463541380219422,True,tension_only_r0.1,e3_PSB10,False,False
140,49,44,cell,cell,37,34,34.92256042882565,1.0650876795816302,1.0386994801933804,True,tension_only_r0.1,e3_PSB10,False,False
141,42,50,cell,cell,30,11,40.617761047129086,1.0151095767150038,0.9899596154256203,True,tension_only_r0.1,e3_PSB10,False,False
142,50,49,cell,cell,11,37,26.38571641242452,0.3639341558498824,0.3549174643108972,True,tension_only_r0.1,e3_PSB10,False,False
143,48,50,cell,cell,20,11,24.236816248558878,0.7180087110522162,0.7002196056170763,True,tension_only_r0.1,e3_PSB10,False,False
144,51,46,cell,cell,24,31,50.610232334209044,0.3414310329989818,0.3329718701067284,True,tension_only_r0.1,e3_PSB10,False,False
145,44,51,cell,cell,34,24,2.0,0.6371157908862068,0.6213308570768967,True,tension_only_r0.1,e3_PSB10,False,False
146,52,45,cell,cell,2,15,33.58051481999854,1.5878734242000077,1.5485328879001683,True,tension_only_r0.1,e3_PSB10,False,False
147,49,51,cell,cell,37,24,4.135128242442549,0.865851371594919,0.8443993737244609,True,tension_only_r0.1,e3_PSB10,False,False
148,61,52,outer,cell,-1,2,37.0,,,False,tension_only_r0.1,e3_PSB10,False,False
149,51,47,cell,cell,24,67,17.0,0.9289515464454889,0.9059362031084451,True,tension_only_r0.1,e3_PSB10,False,False
150,53,51,cell,cell,10,24,31.250495175639934,1.0356495249831994,1.0099906738993734,True,tension_only_r0.1,e3_PSB10,False,False
151,49,53,cell,cell,37,10,35.68724892439336,0.5243382595198003,0.5113474581009618,True,tension_only_r0.1,e3_PSB10,False,False
152,54,48,cell,cell,7,20,60.76204767739882,0.9440446981112448,0.9206554127005216,True,tension_only_r0.1,e3_PSB10,False,False
153,45,54,cell,cell,15,7,12.578944087887093,1.669259297059762,1.6279023759292826,True,tension_only_r0.1,e3_PSB10,False,False
154,52,54,cell,cell,2,7,23.370859055716537,0.6999385985505745,0.6825971912165418,True,tension_only_r0.1,e3_PSB10,False,False
155,55,50,cell,cell,4,11,36.37818729311893,1.0497299491795637,1.0237222469651803,True,tension_only_r0.1,e3_PSB10,False,False
156,48,55,cell,cell,20,4,5.87835427629204,1.2502458118941815,1.219270206410183,True,tension_only_r0.1,e3_PSB10,False,False
157,55,49,cell,cell,4,37,19.47400656127445,1.0381028495284794,1.0123832158269346,True,tension_only_r0.1,e3_PSB10,False,False
158,54,55,cell,cell,7,4,15.248884714140999,0.8568959855836458,0.8356658628847764,True,tension_only_r0.1,e3_PSB10,False,False
159,47,56,cell,cell,67,26,14.124249268759064,1.2563308772155868,1.2252045105125169,True,tension_only_r0.1,e3_PSB10,False,False
160,56,61,cell,outer,26,-1,55.124484748932566,,,False,tension_only_r0.1,e3_PSB10,False,False
161,51,56,cell,cell,24,26,26.38246950007547,1.4900170634247663,1.453100978378142,True,tension_only_r0.1,e3_PSB10,False,False
162,55,53,cell,cell,4,10,6.34830330457291,0.9653400762575444,0.9414231848146178,True,tension_only_r0.1,e3_PSB10,False,False
163,57,53,cell,cell,44,10,35.203245519936544,1.236390881230946,1.2057585401371578,True,tension_only_r0.1,e3_PSB10,False,False
164,55,57,cell,cell,4,44,21.225266212164055,1.1428725190173152,1.1145571526063296,True,tension_only_r0.1,e3_PSB10,False,False
165,54,58,cell,cell,7,71,26.182269786315295,1.4400725638881413,1.404393884397308,True,tension_only_r0.1,e3_PSB10,False,False
166,58,55,cell,cell,71,4,45.81885511726249,1.1215818259326649,1.0937939494786117,True,tension_only_r0.1,e3_PSB10,False,False
167,59,51,cell,cell,22,24,14.124249268759066,1.6419341608670819,1.6012542367162754,True,tension_only_r0.1,e3_PSB10,False,False
168,53,59,cell,cell,10,22,13.637857796525687,1.4349458251512375,1.3993941637515852,True,tension_only_r0.1,e3_PSB10,False,False
169,60,54,cell,cell,41,7,48.268153751083034,1.3957272790558315,1.3611472811482304,True,tension_only_r0.1,e3_PSB10,False,False
170,52,60,cell,cell,2,41,32.36994821680503,1.4456136375119626,1.409797674529438,True,tension_only_r0.1,e3_PSB10,False,False
171,59,56,cell,cell,22,26,12.643922709083451,1.0223170828561434,0.9969885511891369,True,tension_only_r0.1,e3_PSB10,False,False
172,61,60,outer,cell,-1,41,83.12448474893256,,,False,tension_only_r0.1,e3_PSB10,False,False
173,58,57,cell,cell,71,44,4.0,0.8709008427053159,0.8493237410964325,True,tension_only_r0.1,e3_PSB10,False,False
174,57,59,cell,cell,44,22,3.0,1.3815776549266676,1.3473482226203282,True,tension_only_r0.1,e3_PSB10,False,False
175,60,58,cell,cell,41,71,2.0,0.928276443326046,0.9052778260821351,True,tension_only_r0.1,e3_PSB10,False,False
176,59,61,cell,outer,22,-1,30.0,,,False,tension_only_r0.1,e3_PSB10,False,False
177,57,61,cell,outer,44,-1,51.0,,,False,tension_only_r0.1,e3_PSB10,False,False
178,58,61,cell,outer,71,-1,67.0,,,False,tension_only_r0.1,e3_PSB10,False,False
0,0,61,cell,outer,57,-1,54.124484748932566,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
1,61,1,outer,cell,-1,58,40.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
2,61,2,outer,cell,-1,47,54.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
3,61,3,outer,cell,-1,38,32.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
4,61,4,outer,cell,-1,70,51.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
5,61,5,outer,cell,-1,53,43.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
6,61,6,outer,cell,-1,43,31.124484748932566,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
7,1,0,cell,cell,58,57,6.795703272812884,1.0681376447643014,1.1041345165640262,True,pressure_curvature_r0.1,e3_PSB10,False,False
8,2,1,cell,cell,47,58,10.0,0.8902906075048698,0.9202939287246958,True,pressure_curvature_r0.1,e3_PSB10,False,False
9,3,2,cell,cell,38,47,10.456504198911224,0.8295755972250151,0.8575327866077358,True,pressure_curvature_r0.1,e3_PSB10,False,False
10,4,3,cell,cell,70,38,11.351158099893548,1.1420039026529312,1.18049011112998,True,pressure_curvature_r0.1,e3_PSB10,False,False
11,5,4,cell,cell,53,70,7.0,1.2136716808688424,1.2545731359550287,True,pressure_curvature_r0.1,e3_PSB10,False,False
12,6,5,cell,cell,43,53,6.0,0.523922500203232,0.5415789990311229,True,pressure_curvature_r0.1,e3_PSB10,False,False
13,1,7,cell,cell,58,13,37.49699707503625,0.8361751277363335,0.8643547252093587,True,pressure_curvature_r0.1,e3_PSB10,False,False
14,8,5,cell,cell,42,53,26.439356424431722,1.5297579018629255,1.5813116499663609,True,pressure_curvature_r0.1,e3_PSB10,False,False
15,6,8,cell,cell,43,42,23.704510012724278,1.486200448382961,1.5362862844841125,True,pressure_curvature_r0.1,e3_PSB10,False,False
16,7,0,cell,cell,13,57,36.502436561878,0.8800748981632538,0.9097339439225941,True,pressure_curvature_r0.1,e3_PSB10,False,False
17,9,4,cell,cell,14,70,22.2064889186126,1.4410868390202551,1.4896523197434155,True,pressure_curvature_r0.1,e3_PSB10,False,False
18,5,9,cell,cell,53,14,19.54479676759752,1.65357758661326,1.7093041314906763,True,pressure_curvature_r0.1,e3_PSB10,False,False
19,10,2,cell,cell,21,47,38.82401536069401,1.1003390247661908,1.1374211021603293,True,pressure_curvature_r0.1,e3_PSB10,False,False
20,3,10,cell,cell,38,21,35.05178348679565,0.8197470734727326,0.8473730357788442,True,pressure_curvature_r0.1,e3_PSB10,False,False
21,61,8,outer,cell,-1,42,24.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
22,2,7,cell,cell,47,13,17.35563742939398,1.227448291133465,1.268814026152075,True,pressure_curvature_r0.1,e3_PSB10,False,False
23,4,11,cell,cell,70,60,27.49436516794876,1.068928410729069,1.1049519318105572,True,pressure_curvature_r0.1,e3_PSB10,False,False
24,11,3,cell,cell,60,38,14.97969596521521,1.027253826171893,1.0618728890499232,True,pressure_curvature_r0.1,e3_PSB10,False,False
25,8,9,cell,cell,42,14,24.864661070230813,1.3377725796405582,1.3828563085799443,True,pressure_curvature_r0.1,e3_PSB10,False,False
26,9,11,cell,cell,14,60,21.78037863563592,0.7440797143151785,0.7691556417635456,True,pressure_curvature_r0.1,e3_PSB10,False,False
27,10,7,cell,cell,21,13,13.178132521123993,0.8907546676263037,0.9207736279473079,True,pressure_curvature_r0.1,e3_PSB10,False,False
28,11,10,cell,cell,60,21,6.414341516820876,0.8928957165951299,0.9229868315355556,True,pressure_curvature_r0.1,e3_PSB10,False,False
29,11,12,cell,cell,60,46,30.8595857820907,0.888024526568927,0.9179514795179232,True,pressure_curvature_r0.1,e3_PSB10,False,False
30,12,10,cell,cell,46,21,22.567692204420062,0.7316935253133718,0.7563520308500866,True,pressure_curvature_r0.1,e3_PSB10,False,False
31,13,8,cell,cell,32,42,43.677552154412695,1.1982224726021484,1.238603280211758,True,pressure_curvature_r0.1,e3_PSB10,False,False
32,61,13,outer,cell,-1,32,49.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
33,10,14,cell,cell,21,45,35.90769925639984,1.015445471595315,1.049666585924352,True,pressure_curvature_r0.1,e3_PSB10,False,False
34,14,7,cell,cell,45,13,51.40873348455297,1.084120005321724,1.1206554921462655,True,pressure_curvature_r0.1,e3_PSB10,False,False
35,9,12,cell,cell,14,46,26.41959854431625,1.085582051379479,1.1221668100228392,True,pressure_curvature_r0.1,e3_PSB10,False,False
36,13,9,cell,cell,32,14,5.8482194362705675,1.5351517447644214,1.586887268571002,True,pressure_curvature_r0.1,e3_PSB10,False,False
37,0,15,cell,cell,57,64,14.0,0.8036464800031349,0.8307298427652032,True,pressure_curvature_r0.1,e3_PSB10,False,False
38,15,61,cell,outer,64,-1,50.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
39,7,15,cell,cell,13,64,2.885901801066649,1.063318517384044,1.0991529817343693,True,pressure_curvature_r0.1,e3_PSB10,False,False
40,16,9,cell,cell,48,14,24.48888738607691,1.2597871501945208,1.3022427239333336,True,pressure_curvature_r0.1,e3_PSB10,False,False
41,13,16,cell,cell,32,48,31.127361749541777,0.950206701216856,0.982229230311868,True,pressure_curvature_r0.1,e3_PSB10,False,False
42,14,15,cell,cell,45,64,13.25950623674257,1.1604684822130675,1.1995769579667357,True,pressure_curvature_r0.1,e3_PSB10,False,False
43,17,10,cell,cell,59,21,28.610678686082093,0.7986686534456928,0.8255842605020168,True,pressure_curvature_r0.1,e3_PSB10,False,False
44,12,17,cell,cell,46,59,18.541909132681557,0.6376821891660283,0.6591724569464907,True,pressure_curvature_r0.1,e3_PSB10,False,False
45,17,14,cell,cell,59,45,7.470703182278349,0.25676440870438455,0.265417521482657,True,pressure_curvature_r0.1,e3_PSB10,False,False
46,16,12,cell,cell,48,46,19.57292458706572,0.7963298287092692,0.823166615985566,True,pressure_curvature_r0.1,e3_PSB10,False,False
47,12,18,cell,cell,46,54,47.30767177879076,0.6894971932307494,0.712733657363117,True,pressure_curvature_r0.1,e3_PSB10,False,False
48,18,17,cell,cell,54,59,25.74635473470899,0.2682941238587294,0.27733579487229365,True,pressure_curvature_r0.1,e3_PSB10,False,False
49,14,19,cell,cell,45,35,29.92361211045186,0.32545114185477797,0.33641903825637476,True,pressure_curvature_r0.1,e3_PSB10,False,False
50,20,14,cell,cell,50,45,17.12095046202464,0.4327569941619689,0.44734116139513486,True,pressure_curvature_r0.1,e3_PSB10,False,False
51,17,20,cell,cell,59,50,27.317548144053607,0.5813658708744194,0.6009582453452392,True,pressure_curvature_r0.1,e3_PSB10,False,False
52,19,15,cell,cell,35,64,35.178132521123985,1.3534575897648407,1.3990699128431834,True,pressure_curvature_r0.1,e3_PSB10,False,False
53,21,14,cell,cell,25,45,38.94156438937161,0.3968403696856724,0.41021412538331253,True,pressure_curvature_r0.1,e3_PSB10,False,False
54,20,21,cell,cell,50,25,27.16574724839917,0.4407970311503372,0.45565215239598833,True,pressure_curvature_r0.1,e3_PSB10,False,False
55,21,19,cell,cell,25,35,19.159802143749257,0.5265874519341647,0.5443337612151193,True,pressure_curvature_r0.1,e3_PSB10,False,False
56,16,18,cell,cell,48,54,17.188939063878905,0.8840483103128363,0.9138412624169787,True,pressure_curvature_r0.1,e3_PSB10,False,False
57,13,22,cell,cell,32,5,35.11182082718846,1.1150651348177236,1.1526434908499497,True,pressure_curvature_r0.1,e3_PSB10,False,False
58,22,16,cell,cell,5,48,25.51938411803127,0.6522744186297891,0.6742564531931693,True,pressure_curvature_r0.1,e3_PSB10,False,False
59,23,20,cell,cell,17,50,18.81502435804302,0.7036252616805918,0.7273378500945625,True,pressure_curvature_r0.1,e3_PSB10,False,False
60,17,23,cell,cell,59,17,11.254324200982742,0.885447778659529,0.9152878936765325,True,pressure_curvature_r0.1,e3_PSB10,False,False
61,18,23,cell,cell,54,17,32.62187409527097,0.7837813043431052,0.8101951989097418,True,pressure_curvature_r0.1,e3_PSB10,False,False
62,23,21,cell,cell,17,25,6.656403336567939,0.44219735147614614,0.4570996643468596,True,pressure_curvature_r0.1,e3_PSB10,False,False
63,24,18,cell,cell,12,54,49.403132394587,0.4574903667207745,0.47290806327063317,True,pressure_curvature_r0.1,e3_PSB10,False,False
64,16,24,cell,cell,48,12,5.5387328198956824,1.0285257559912404,1.0631876836581577,True,pressure_curvature_r0.1,e3_PSB10,False,False
65,61,22,outer,cell,-1,5,23.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
66,21,25,cell,cell,25,23,49.21807780376646,0.47635932526604974,0.4924129169040349,True,pressure_curvature_r0.1,e3_PSB10,False,False
67,25,19,cell,cell,23,35,18.014388994102703,0.6867497754260995,0.7098936499498347,True,pressure_curvature_r0.1,e3_PSB10,False,False
68,23,25,cell,cell,17,23,39.04133626797331,0.30955083423263996,0.3199828808419784,True,pressure_curvature_r0.1,e3_PSB10,False,False
69,22,24,cell,cell,5,12,29.49972317709904,0.9516562821485952,0.9837276629802901,True,pressure_curvature_r0.1,e3_PSB10,False,False
70,15,26,cell,cell,64,56,15.0,1.0485958594607419,1.0839341615117473,True,pressure_curvature_r0.1,e3_PSB10,False,False
71,19,27,cell,cell,35,16,20.548120849893806,1.495997074713482,1.5464130629292212,True,pressure_curvature_r0.1,e3_PSB10,False,False
72,26,61,cell,outer,56,-1,51.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
73,27,26,cell,cell,16,56,31.302381789883057,1.3153248863700333,1.3596521147396479,True,pressure_curvature_r0.1,e3_PSB10,False,False
74,25,27,cell,cell,23,16,19.786141210714533,1.230769707211562,1.2722473759208748,True,pressure_curvature_r0.1,e3_PSB10,False,False
75,24,23,cell,cell,12,17,7.342992543272123,0.7754279582908091,0.8015603401437826,True,pressure_curvature_r0.1,e3_PSB10,False,False
76,24,28,cell,cell,12,8,27.104716250394482,1.0554778653417358,1.0910480950704498,True,pressure_curvature_r0.1,e3_PSB10,False,False
77,22,29,cell,cell,5,1,35.124249268759066,0.9175219976079628,0.9484430328165002,True,pressure_curvature_r0.1,e3_PSB10,False,False
78,28,23,cell,cell,8,17,33.15875695385447,1.0130535089885129,1.0471940127597918,True,pressure_curvature_r0.1,e3_PSB10,False,False
79,29,24,cell,cell,1,12,7.1781325211239935,0.7065853219543123,0.7303976661541735,True,pressure_curvature_r0.1,e3_PSB10,False,False
80,61,29,outer,cell,-1,1,27.0,,,False,pressure_curvature_r0.1,e3_PSB10,False,False
81,24,30,cell,cell,12,6,42.49673340404477,0.8596940094850514,0.8886662072145428,True,pressure_curvature_r0.1,e3_PSB10,False,False
82,30,28,cell,cell,6,8,48.43939477073633,0.492090752224144,0.5086745022759,True,pressure_curvature_r0.1,e3_PSB10,False,False
83,29,30,cell,cell,1,6,30.597640142502573,0.9673981102304963,1.0,True,pressure_curvature_r0.1,e3_PSB10,False,False
