tile,n_ref_vertices,n_pred_vertices,n_matched,n_missed,n_spurious,weighted_frac,set
data/tiles/gt_haec_train/field_00123_r0688_c0400.npz,26,45,7,19,38,0.0370407104492187,haec
data/tiles/gt_haec_train/field_00124_r0688_c0000.npz,5,3,0,5,3,0.006011962890625,haec
data/tiles/gt_haec_train/field_00125_r0400_c0688.npz,14,20,3,11,17,0.01837158203125,haec
data/tiles/gt_haec_train/field_00126_r0400_c0400.npz,0,1,0,0,1,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00127_r0400_c0000.npz,13,11,7,6,4,0.0071601867675781,haec
data/tiles/gt_haec_train/field_00128_r0000_c0688.npz,2,2,1,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00129_r0000_c0400.npz,3,2,0,3,2,0.00347900390625,haec
data/tiles/gt_haec_train/field_00130_r0000_c0000.npz,4,4,1,3,3,0.0040855407714843,haec
data/tiles/gt_haec_train/field_00130_r0688_c0688.npz,6,3,1,5,2,0.0051422119140625,haec
data/tiles/gt_haec_train/field_00131_r0688_c0400.npz,4,3,1,3,2,0.0035171508789062,haec
data/tiles/gt_haec_train/field_00132_r0688_c0000.npz,7,4,2,5,2,0.00408935546875,haec
data/tiles/gt_haec_train/field_00133_r0400_c0688.npz,7,8,2,5,6,0.0069541931152343,haec
data/tiles/gt_haec_train/field_00134_r0400_c0400.npz,3,4,0,3,4,0.0052261352539062,haec
data/tiles/gt_haec_train/field_00135_r0400_c0000.npz,13,7,1,12,6,0.0115394592285156,haec
data/tiles/gt_haec_train/field_00136_r0000_c0688.npz,10,2,1,9,1,0.0068855285644531,haec
data/tiles/gt_haec_train/field_00137_r0000_c0400.npz,7,6,2,5,4,0.0055923461914062,haec
data/tiles/gt_haec_train/field_00138_r0000_c0000.npz,3,6,1,2,5,0.0047760009765625,haec
data/tiles/gt_haec_train/field_00138_r0688_c0688.npz,6,3,0,6,3,0.0063095092773437,haec
data/tiles/gt_haec_train/field_00139_r0688_c0400.npz,6,1,0,6,1,0.0045013427734375,haec
data/tiles/gt_haec_train/field_00140_r0688_c0000.npz,5,3,0,5,3,0.0059852600097656,haec
data/tiles/gt_haec_train/field_00141_r0400_c0688.npz,2,2,1,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00142_r0400_c0400.npz,1,3,1,0,2,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00143_r0400_c0000.npz,5,0,0,5,0,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00144_r0000_c0688.npz,3,1,0,3,1,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00145_r0000_c0400.npz,8,3,3,5,0,0.0034141540527343,haec
data/tiles/gt_haec_train/field_00146_r0000_c0000.npz,1,2,0,1,2,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00146_r0688_c0688.npz,10,8,2,8,6,0.0077476501464843,haec
data/tiles/gt_haec_train/field_00147_r0688_c0400.npz,6,2,1,5,1,0.0044364929199218,haec
data/tiles/gt_haec_train/field_00148_r0688_c0000.npz,10,3,0,10,3,0.0095291137695312,haec
data/tiles/gt_haec_train/field_00149_r0400_c0688.npz,7,5,1,6,4,0.0074882507324218,haec
data/tiles/gt_haec_train/field_00150_r0400_c0400.npz,13,14,3,10,11,0.0135841369628906,haec
data/tiles/gt_haec_train/field_00151_r0400_c0000.npz,7,2,1,6,1,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00152_r0000_c0688.npz,6,5,2,4,3,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00153_r0000_c0400.npz,7,4,2,5,2,0.0049476623535156,haec
data/tiles/gt_haec_train/field_00154_r0000_c0000.npz,4,9,2,2,7,0.0061111450195312,haec
data/tiles/gt_haec_train/field_00154_r0688_c0688.npz,7,7,1,6,6,0.00848388671875,haec
data/tiles/gt_haec_train/field_00155_r0688_c0400.npz,6,8,0,6,8,0.0091056823730468,haec
data/tiles/gt_haec_train/field_00156_r0688_c0000.npz,5,1,0,5,1,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00157_r0400_c0688.npz,7,3,1,6,2,0.0056800842285156,haec
data/tiles/gt_haec_train/field_00158_r0400_c0400.npz,11,6,1,10,5,0.0104217529296875,haec
data/tiles/gt_haec_train/field_00159_r0400_c0000.npz,2,2,1,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00160_r0000_c0688.npz,6,11,2,4,9,0.008575439453125,haec
data/tiles/gt_haec_train/field_00161_r0000_c0400.npz,6,5,1,5,4,0.0058708190917968,haec
data/tiles/gt_haec_train/field_00162_r0000_c0000.npz,14,9,2,12,7,0.0127601623535156,haec
data/tiles/gt_haec_train/field_00162_r0688_c0688.npz,4,6,1,3,5,0.0049705505371093,haec
data/tiles/gt_haec_train/field_00163_r0688_c0400.npz,46,44,15,31,29,0.0383720397949218,haec
data/tiles/gt_haec_train/field_00164_r0688_c0000.npz,39,52,15,24,37,0.0393791198730468,haec
data/tiles/gt_haec_train/field_00165_r0400_c0688.npz,20,37,10,10,27,0.0258636474609375,haec
data/tiles/gt_haec_train/field_00166_r0400_c0400.npz,31,39,17,14,22,0.0236091613769531,haec
data/tiles/gt_haec_train/field_00167_r0400_c0000.npz,48,45,21,27,24,0.0335502624511718,haec
data/tiles/gt_haec_train/field_00168_r0000_c0688.npz,20,26,7,13,19,0.0185775756835937,haec
data/tiles/gt_haec_train/field_00169_r0000_c0400.npz,27,31,9,18,22,0.0273704528808593,haec
data/tiles/gt_haec_train/field_00170_r0000_c0000.npz,29,38,11,18,27,0.0307426452636718,haec
data/tiles/gt_haec_train/field_00170_r0688_c0688.npz,34,31,11,23,20,0.0262641906738281,haec
data/tiles/gt_haec_train/field_00171_r0688_c0400.npz,17,17,2,15,15,0.019683837890625,haec
data/tiles/gt_haec_train/field_00172_r0688_c0000.npz,34,45,18,16,27,0.0274772644042968,haec
data/tiles/gt_haec_train/field_00173_r0400_c0688.npz,39,41,14,25,27,0.0317459106445312,haec
data/tiles/gt_haec_train/field_00174_r0400_c0400.npz,30,28,12,18,16,0.02301025390625,haec
data/tiles/gt_haec_train/field_00175_r0400_c0000.npz,27,30,3,24,27,0.0340003967285156,haec
data/tiles/gt_haec_train/field_00176_r0000_c0688.npz,20,30,10,10,20,0.0195579528808593,haec
data/tiles/gt_haec_train/field_00177_r0000_c0400.npz,31,36,11,20,25,0.0275382995605468,haec
data/tiles/gt_haec_train/field_00178_r0000_c0000.npz,24,24,7,17,17,0.0219535827636718,haec
data/tiles/gt_haec_train/field_00178_r0688_c0688.npz,25,23,8,17,15,0.0209922790527343,haec
data/tiles/gt_haec_train/field_00179_r0688_c0400.npz,25,37,8,17,29,0.0309715270996093,haec
data/tiles/gt_haec_train/field_00180_r0688_c0000.npz,8,9,5,3,4,0.0047760009765625,haec
data/tiles/gt_haec_train/field_00181_r0400_c0688.npz,20,34,13,7,21,0.0195350646972656,haec
data/tiles/gt_haec_train/field_00182_r0400_c0400.npz,18,16,8,10,8,0.0122146606445312,haec
data/tiles/gt_haec_train/field_00183_r0400_c0000.npz,20,25,9,11,16,0.0166397094726562,haec
data/tiles/gt_haec_train/field_00184_r0000_c0688.npz,19,15,5,14,10,0.0153160095214843,haec
data/tiles/gt_haec_train/field_00185_r0000_c0400.npz,15,19,4,11,15,0.0172538757324218,haec
data/tiles/gt_haec_train/field_00186_r0000_c0000.npz,31,38,13,18,25,0.0276298522949218,haec
data/tiles/gt_haec_train/field_00186_r0688_c0688.npz,17,19,6,11,13,0.0159759521484375,haec
data/tiles/gt_haec_train/field_00187_r0688_c0400.npz,20,13,2,18,11,0.0186614990234375,haec
data/tiles/gt_haec_train/field_00188_r0688_c0000.npz,16,28,5,11,23,0.02362060546875,haec
data/tiles/gt_haec_train/field_00189_r0400_c0688.npz,14,15,4,10,11,0.0150184631347656,haec
data/tiles/gt_haec_train/field_00190_r0400_c0400.npz,23,39,12,11,27,0.0248298645019531,haec
data/tiles/gt_haec_train/field_00191_r0400_c0000.npz,22,27,5,17,22,0.0254707336425781,haec
data/tiles/gt_haec_train/field_00192_r0000_c0688.npz,21,34,9,12,25,0.0250473022460937,haec
data/tiles/gt_haec_train/field_00193_r0000_c0400.npz,48,62,18,30,44,0.0460014343261718,haec
data/tiles/gt_haec_train/field_00194_r0000_c0000.npz,26,37,12,14,25,0.0281143188476562,haec
data/tiles/gt_haec_train/field_00194_r0688_c0688.npz,21,21,8,13,13,0.0161361694335937,haec
data/tiles/gt_haec_train/field_00195_r0688_c0400.npz,18,31,9,9,22,0.0200843811035156,haec
data/tiles/gt_haec_train/field_00196_r0688_c0000.npz,32,40,12,20,28,0.03070068359375,haec
data/tiles/gt_haec_train/field_00197_r0400_c0688.npz,25,37,10,15,27,0.0287399291992187,haec
data/tiles/gt_haec_train/field_00198_r0400_c0400.npz,9,14,4,5,10,0.0106582641601562,haec
data/tiles/gt_haec_train/field_00199_r0400_c0000.npz,14,11,3,11,8,0.0125007629394531,haec
data/tiles/gt_haec_train/field_00200_r0000_c0688.npz,21,20,7,14,13,0.0178909301757812,haec
data/tiles/gt_haec_train/field_00201_r0000_c0400.npz,20,27,7,13,20,0.0228118896484375,haec
data/tiles/gt_haec_train/field_00202_r0000_c0000.npz,12,18,7,5,11,0.0116195678710937,haec
data/tiles/gt_haec_train/field_00202_r0688_c0688.npz,23,27,12,11,15,0.0173721313476562,haec
data/tiles/gt_haec_train/field_00203_r0688_c0400.npz,28,40,11,17,29,0.0294227600097656,haec
data/tiles/gt_haec_train/field_00204_r0688_c0000.npz,33,41,19,14,22,0.0251922607421875,haec
data/tiles/gt_haec_train/field_00205_r0400_c0688.npz,21,17,7,14,10,0.0162467956542968,haec
data/tiles/gt_haec_train/field_00206_r0400_c0400.npz,22,30,7,15,23,0.0251007080078125,haec
data/tiles/gt_haec_train/field_00207_r0400_c0000.npz,22,24,7,15,17,0.0209274291992187,haec
data/tiles/gt_haec_train/field_00208_r0000_c0688.npz,7,6,4,3,2,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00209_r0000_c0400.npz,11,7,2,9,5,0.0090713500976562,haec
data/tiles/gt_haec_train/field_00210_r0000_c0000.npz,0,1,0,0,1,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00210_r0688_c0688.npz,9,4,2,7,2,0.00634765625,haec
data/tiles/gt_haec_train/field_00211_r0688_c0400.npz,1,2,1,0,1,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00212_r0688_c0000.npz,0,1,0,0,1,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00213_r0400_c0688.npz,4,4,2,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00214_r0400_c0400.npz,10,8,4,6,4,0.0058708190917968,haec
data/tiles/gt_haec_train/field_00215_r0400_c0000.npz,2,4,1,1,3,0.0026283264160156,haec
data/tiles/gt_haec_train/field_00216_r0000_c0688.npz,2,4,0,2,4,0.0045051574707031,haec
data/tiles/gt_haec_train/field_00217_r0000_c0400.npz,6,5,1,5,4,0.0060157775878906,haec
data/tiles/gt_haec_train/field_00218_r0000_c0000.npz,1,3,0,1,3,0.0029258728027343,haec
data/tiles/gt_haec_train/field_00218_r0688_c0688.npz,8,10,3,5,7,0.0080184936523437,haec
data/tiles/gt_haec_train/field_00219_r0688_c0400.npz,15,19,5,10,14,0.0150032043457031,haec
data/tiles/gt_haec_train/field_00220_r0688_c0000.npz,3,2,0,3,2,0.00323486328125,haec
data/tiles/gt_haec_train/field_00221_r0400_c0688.npz,6,1,0,6,1,0.0048408508300781,haec
data/tiles/gt_haec_train/field_00222_r0400_c0400.npz,11,4,1,10,3,0.008331298828125,haec
data/tiles/gt_haec_train/field_00223_r0400_c0000.npz,4,2,1,3,1,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00224_r0000_c0688.npz,4,3,0,4,3,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00225_r0000_c0400.npz,1,1,0,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00226_r0000_c0000.npz,7,6,1,6,5,0.0079498291015625,haec
data/tiles/gt_haec_train/field_00226_r0688_c0688.npz,1,1,1,0,0,0.0,haec
data/tiles/gt_haec_train/field_00227_r0688_c0400.npz,3,5,0,3,5,0.0055274963378906,haec
data/tiles/gt_haec_train/field_00228_r0688_c0000.npz,7,3,1,6,2,0.0054359436035156,haec
data/tiles/gt_haec_train/field_00229_r0400_c0688.npz,3,3,1,2,2,0.0027427673339843,haec
data/tiles/gt_haec_train/field_00230_r0400_c0400.npz,6,2,0,6,2,0.0055274963378906,haec
data/tiles/gt_haec_train/field_00231_r0400_c0000.npz,6,0,0,6,0,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00232_r0000_c0688.npz,9,10,3,6,7,0.0083541870117187,haec
data/tiles/gt_haec_train/field_00233_r0000_c0400.npz,6,2,2,4,0,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00234_r0000_c0000.npz,5,3,0,5,3,0.0060081481933593,haec
data/tiles/gt_haec_train/field_00234_r0688_c0688.npz,8,8,1,7,7,0.0091552734375,haec
data/tiles/gt_haec_train/field_00235_r0688_c0400.npz,10,6,1,9,5,0.0086479187011718,haec
data/tiles/gt_haec_train/field_00236_r0688_c0000.npz,15,56,0,15,56,0.0503997802734375,haec
data/tiles/gt_haec_train/field_00237_r0400_c0688.npz,0,217,0,0,217,0.1362495422363281,haec
data/tiles/gt_haec_train/field_00238_r0400_c0400.npz,15,7,2,13,5,0.0117340087890625,haec
data/tiles/gt_haec_train/field_00239_r0400_c0000.npz,3,3,0,3,3,0.0039939880371093,haec
data/tiles/gt_haec_train/field_00240_r0000_c0688.npz,2,1,1,1,0,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00241_r0000_c0400.npz,3,1,0,3,1,0.002532958984375,haec
data/tiles/gt_haec_train/field_00242_r0000_c0000.npz,5,2,0,5,2,0.00506591796875,haec
data/tiles/gt_haec_train/field_00242_r0688_c0688.npz,5,4,0,5,4,0.00634765625,haec
data/tiles/gt_haec_train/field_00243_r0688_c0400.npz,6,2,1,5,1,0.0040626525878906,haec
data/tiles/gt_haec_train/field_00244_r0688_c0000.npz,3,2,0,3,2,0.0034255981445312,haec
data/tiles/gt_haec_train/field_00245_r0400_c0688.npz,8,7,3,5,4,0.0067634582519531,haec
data/tiles/gt_haec_train/field_00246_r0400_c0400.npz,1,2,0,1,2,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00247_r0400_c0000.npz,2,2,0,2,2,0.0024070739746093,haec
data/tiles/gt_haec_train/field_00248_r0000_c0688.npz,28,37,12,16,25,0.0265998840332031,haec
data/tiles/gt_haec_train/field_00249_r0000_c0400.npz,30,34,9,21,25,0.0291366577148437,haec
data/tiles/gt_haec_train/field_00250_r0000_c0000.npz,22,28,9,13,19,0.0222930908203125,haec
data/tiles/gt_haec_train/field_00250_r0688_c0688.npz,29,27,9,20,18,0.0243721008300781,haec
data/tiles/gt_haec_train/field_00251_r0688_c0400.npz,16,24,6,10,18,0.0180168151855468,haec
data/tiles/gt_haec_train/field_00252_r0688_c0000.npz,18,16,3,15,13,0.0197830200195312,haec
data/tiles/gt_haec_train/field_00253_r0400_c0688.npz,33,29,17,16,12,0.0182609558105468,haec
data/tiles/gt_haec_train/field_00254_r0400_c0400.npz,18,19,8,10,11,0.0140228271484375,haec
data/tiles/gt_haec_train/field_00255_r0400_c0000.npz,31,26,10,21,16,0.022216796875,haec
data/tiles/gt_haec_train/field_00256_r0000_c0688.npz,21,28,7,14,21,0.0245819091796875,haec
data/tiles/gt_haec_train/field_00257_r0000_c0400.npz,27,32,12,15,20,0.022247314453125,haec
data/tiles/gt_haec_train/field_00258_r0000_c0000.npz,36,37,14,22,23,0.0277824401855468,haec
data/tiles/gt_haec_train/field_00258_r0688_c0688.npz,15,12,6,9,6,0.0095062255859375,haec
data/tiles/gt_haec_train/field_00259_r0688_c0400.npz,18,41,12,6,29,0.023406982421875,haec
data/tiles/gt_haec_train/field_00260_r0688_c0000.npz,11,14,3,8,11,0.0129241943359375,haec
data/tiles/gt_haec_train/field_00261_r0400_c0688.npz,22,33,10,12,23,0.0237541198730468,haec
data/tiles/gt_haec_train/field_00262_r0400_c0400.npz,23,20,5,18,15,0.0207023620605468,haec
data/tiles/gt_haec_train/field_00263_r0400_c0000.npz,20,25,12,8,13,0.0146675109863281,haec
data/tiles/gt_haec_train/field_00264_r0000_c0688.npz,21,28,10,11,18,0.0183334350585937,haec
data/tiles/gt_haec_train/field_00265_r0000_c0400.npz,11,13,2,9,11,0.0128631591796875,haec
data/tiles/gt_haec_train/field_00266_r0000_c0000.npz,25,36,11,14,25,0.0254783630371093,haec
data/tiles/gt_haec_train/field_00266_r0688_c0688.npz,26,23,8,18,15,0.0209846496582031,haec
data/tiles/gt_haec_train/field_00267_r0688_c0400.npz,12,11,4,8,7,0.0102882385253906,haec
data/tiles/gt_haec_train/field_00268_r0688_c0000.npz,0,0,0,0,0,0.0,haec
data/tiles/gt_haec_train/field_00269_r0400_c0688.npz,36,26,10,26,16,0.0259017944335937,haec
data/tiles/gt_haec_train/field_00270_r0400_c0400.npz,34,34,15,19,19,0.0246467590332031,haec
data/tiles/gt_haec_train/field_00271_r0400_c0000.npz,20,18,7,13,11,0.0161666870117187,haec
data/tiles/gt_haec_train/field_00272_r0000_c0688.npz,20,21,10,10,11,0.0146942138671875,haec
data/tiles/gt_haec_train/field_00273_r0000_c0400.npz,26,25,11,15,14,0.0189781188964843,haec
data/tiles/gt_haec_train/field_00274_r0000_c0000.npz,15,25,8,7,17,0.0160179138183593,haec
data/tiles/gt_haec_train/field_00274_r0688_c0688.npz,14,26,9,5,17,0.0146141052246093,haec
data/tiles/gt_haec_train/field_00275_r0688_c0400.npz,19,33,8,11,25,0.0235443115234375,haec
data/tiles/gt_haec_train/field_00276_r0688_c0000.npz,27,42,12,15,30,0.0288887023925781,haec
data/tiles/gt_haec_train/field_00277_r0400_c0688.npz,21,17,5,16,12,0.0191497802734375,haec
data/tiles/gt_haec_train/field_00278_r0400_c0400.npz,26,40,11,15,29,0.0294303894042968,haec
data/tiles/gt_haec_train/field_00279_r0400_c0000.npz,31,37,18,13,19,0.020416259765625,haec
data/tiles/gt_haec_train/field_00280_r0000_c0688.npz,38,39,10,28,29,0.0368537902832031,haec
data/tiles/gt_haec_train/field_00281_r0000_c0400.npz,15,22,7,8,15,0.0151214599609375,haec
data/tiles/gt_haec_train/field_00282_r0000_c0000.npz,29,35,9,20,26,0.0315666198730468,haec
data/tiles/gt_haec_train/field_00282_r0688_c0688.npz,24,34,9,15,25,0.0270538330078125,haec
data/tiles/gt_haec_train/field_00283_r0688_c0400.npz,19,23,8,11,15,0.0179595947265625,haec
data/tiles/gt_haec_train/field_00284_r0688_c0000.npz,24,27,9,15,18,0.0224266052246093,haec
data/tiles/gt_haec_train/field_00285_r0400_c0688.npz,41,51,18,23,33,0.0381584167480468,haec
data/tiles/gt_haec_train/field_00286_r0400_c0400.npz,15,8,4,11,4,0.0103569030761718,haec
data/tiles/gt_haec_train/field_00287_r0400_c0000.npz,12,9,3,9,6,0.0086097717285156,haec
data/tiles/gt_haec_train/field_00288_r0000_c0688.npz,6,7,1,5,6,0.0065383911132812,haec
data/tiles/gt_haec_train/field_00289_r0000_c0400.npz,1,1,0,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00290_r0000_c0000.npz,11,8,4,7,4,0.0078544616699218,haec
data/tiles/gt_haec_train/field_00290_r0688_c0688.npz,7,4,1,6,3,0.0067634582519531,haec
data/tiles/gt_haec_train/field_00291_r0688_c0400.npz,3,2,0,3,2,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00292_r0688_c0000.npz,4,5,2,2,3,0.0032958984375,haec
data/tiles/gt_haec_train/field_00293_r0400_c0688.npz,9,4,3,6,1,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00294_r0400_c0400.npz,5,5,1,4,4,0.0052337646484375,haec
data/tiles/gt_haec_train/field_00295_r0400_c0000.npz,11,10,1,10,9,0.0132255554199218,haec
data/tiles/gt_haec_train/field_00296_r0000_c0688.npz,4,4,0,4,4,0.0055694580078125,haec
data/tiles/gt_haec_train/field_00297_r0000_c0400.npz,9,4,1,8,3,0.0079345703125,haec
data/tiles/gt_haec_train/field_00298_r0000_c0000.npz,2,0,0,2,0,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00298_r0688_c0688.npz,4,3,1,3,2,0.0035667419433593,haec
data/tiles/gt_haec_train/field_00299_r0688_c0400.npz,9,3,0,9,3,0.008941650390625,haec
data/tiles/gt_haec_train/field_00300_r0688_c0000.npz,4,4,2,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00301_r0400_c0688.npz,2,0,0,2,0,0.0014724731445312,haec
data/tiles/gt_haec_train/field_00302_r0400_c0400.npz,4,3,1,3,2,0.0034713745117187,haec
data/tiles/gt_haec_train/field_00303_r0400_c0000.npz,4,4,0,4,4,0.0055618286132812,haec
data/tiles/gt_haec_train/field_00304_r0000_c0688.npz,5,5,0,5,5,0.0072174072265625,haec
data/tiles/gt_haec_train/field_00305_r0000_c0400.npz,4,4,0,4,4,0.0055274963378906,haec
data/tiles/gt_haec_train/field_00306_r0000_c0000.npz,5,3,0,5,3,0.0055274963378906,haec
data/tiles/gt_haec_train/field_00306_r0688_c0688.npz,6,3,0,6,3,0.0063018798828125,haec
data/tiles/gt_haec_train/field_00307_r0688_c0400.npz,6,3,0,6,3,0.0067634582519531,haec
data/tiles/gt_haec_train/field_00308_r0688_c0000.npz,9,13,3,6,10,0.0101966857910156,haec
data/tiles/gt_haec_train/field_00309_r0400_c0688.npz,6,6,3,3,3,0.0043144226074218,haec
data/tiles/gt_haec_train/field_00310_r0400_c0400.npz,6,4,1,5,3,0.0045013427734375,haec
data/tiles/gt_haec_train/field_00311_r0400_c0000.npz,4,6,0,4,6,0.0074539184570312,haec
data/tiles/gt_haec_train/field_00312_r0000_c0688.npz,5,5,1,4,4,0.0058174133300781,haec
data/tiles/gt_haec_train/field_00313_r0000_c0400.npz,2,6,0,2,6,0.0052490234375,haec
data/tiles/gt_haec_train/field_00314_r0000_c0000.npz,1,1,0,1,1,0.0010871887207031,haec
data/tiles/gt_haec_train/field_00314_r0688_c0688.npz,7,1,1,6,0,0.0040931701660156,haec
data/tiles/gt_haec_train/field_00315_r0688_c0400.npz,0,1,0,0,1,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00316_r0688_c0000.npz,10,7,2,8,5,0.0087814331054687,haec
data/tiles/gt_haec_train/field_00317_r0400_c0688.npz,31,48,13,18,35,0.033966064453125,haec
data/tiles/gt_haec_train/field_00318_r0400_c0400.npz,45,62,21,24,41,0.0435142517089843,haec
data/tiles/gt_haec_train/field_00319_r0400_c0000.npz,36,41,15,21,26,0.0320358276367187,haec
data/tiles/gt_haec_train/field_00320_r0000_c0688.npz,21,27,8,13,19,0.0208549499511718,haec
data/tiles/gt_haec_train/field_00321_r0000_c0400.npz,32,34,13,19,21,0.0262603759765625,haec
data/tiles/gt_haec_train/field_00322_r0000_c0000.npz,23,45,11,12,34,0.0317726135253906,haec
data/tiles/gt_haec_train/field_00322_r0688_c0688.npz,20,39,7,13,32,0.0294761657714843,haec
data/tiles/gt_haec_train/field_00323_r0688_c0400.npz,34,56,16,18,40,0.0379447937011718,haec
data/tiles/gt_haec_train/field_00324_r0688_c0000.npz,23,31,6,17,25,0.0254974365234375,haec
data/tiles/gt_haec_train/field_00325_r0400_c0688.npz,41,61,28,13,33,0.0306320190429687,haec
data/tiles/gt_haec_train/field_00326_r0400_c0400.npz,25,31,11,14,20,0.0230216979980468,haec
data/tiles/gt_haec_train/field_00327_r0400_c0000.npz,27,51,11,16,40,0.0373039245605468,haec
data/tiles/gt_haec_train/field_00328_r0000_c0688.npz,12,16,4,8,12,0.0131454467773437,haec
data/tiles/gt_haec_train/field_00329_r0000_c0400.npz,16,23,6,10,17,0.01739501953125,haec
data/tiles/gt_haec_train/field_00330_r0000_c0000.npz,48,50,17,31,33,0.0415458679199218,haec
data/tiles/gt_haec_train/field_00330_r0688_c0688.npz,19,17,6,13,11,0.015228271484375,haec
data/tiles/gt_haec_train/field_00331_r0688_c0400.npz,25,32,7,18,25,0.0278701782226562,haec
